Income,Education,Marital_Status,Kids,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumDealsPurchases,TotalSpend,Response,NumWebVisitsMonth,Segment,RFM_Score
51012.0,PhD,Married,0,4,1,4,1,209,0,6,Potential,7
51012.0,PhD,Married,0,4,1,4,1,209,0,6,Potential,7
13672.0,Graduation,Together,2,1,0,3,2,25,0,8,At Risk,3
41452.0,Graduation,Together,2,1,0,2,1,16,0,7,At Risk,3
42081.0,Graduation,Married,1,6,3,4,2,382,0,6,Potential,7
14906.0,Basic,Single,0,2,1,3,3,66,0,7,At Risk,5
33812.0,2n Cycle,Single,1,2,1,3,2,133,0,6,At Risk,5
46098.0,Master,Single,2,3,2,2,4,120,0,8,At Risk,5
46098.0,Master,Single,2,3,2,2,4,120,0,8,At Risk,5
46098.0,Master,Single,2,3,2,2,4,120,1,8,At Risk,5
53230.0,2n Cycle,Married,1,5,2,12,4,732,0,5,Potential,9
88420.0,Master,Together,0,4,7,8,1,2069,0,1,Loyal,10
39548.0,2n Cycle,Single,2,1,1,3,2,54,0,3,At Risk,4
61278.0,Graduation,Together,1,3,1,4,2,165,0,6,At Risk,5
81246.0,Graduation,Single,0,4,5,7,1,1379,0,1,Loyal,10
58330.0,Graduation,Widow,1,6,4,13,1,1064,0,4,Loyal,10
58330.0,Graduation,Widow,1,6,4,13,1,1064,0,4,Loyal,10
65777.0,Graduation,Together,0,2,8,6,1,1146,0,1,Potential,9
70829.0,2n Cycle,Married,2,4,2,8,2,431,0,3,Potential,7
,Master,Together,0,2,4,8,1,985,0,1,Potential,8
59247.0,Master,Single,2,5,2,9,5,574,0,6,Potential,8
25930.0,Graduation,Single,2,1,0,2,1,15,0,7,At Risk,3
54753.0,Graduation,Together,1,5,2,11,3,728,0,4,Potential,9
28440.0,PhD,Together,1,2,0,3,1,63,0,8,At Risk,5
23559.0,2n Cycle,Married,1,3,0,3,3,79,0,7,At Risk,5
62335.0,Graduation,Divorced,1,3,3,13,2,708,0,2,Potential,9
63777.0,Graduation,Married,2,11,1,6,8,653,0,8,Potential,9
59666.0,Graduation,Married,2,3,2,8,7,1027,0,8,Potential,8
50965.0,Master,Married,1,10,4,5,3,685,0,8,Potential,9
71488.0,2n Cycle,Together,0,3,4,7,2,559,0,1,Potential,7
72228.0,Graduation,Single,0,6,7,8,1,1250,0,3,Loyal,11
46231.0,PhD,Single,3,6,1,4,4,263,0,9,Potential,7
75702.0,Graduation,Together,1,10,5,13,1,1921,0,6,Loyal,11
43300.0,Graduation,Divorced,1,4,0,4,3,180,1,8,At Risk,5
78618.0,Graduation,Married,0,4,7,10,1,2153,0,2,Loyal,11
,Graduation,Together,2,1,0,3,1,45,0,5,At Risk,3
29760.0,Graduation,Single,1,3,1,4,4,165,0,8,At Risk,5
29760.0,Graduation,Single,1,3,1,4,4,165,0,8,At Risk,5
50127.0,Graduation,Together,1,5,1,6,1,320,0,6,Potential,7
29604.0,Graduation,Together,1,1,0,3,1,53,0,9,At Risk,3
49413.0,Graduation,Married,1,4,2,5,2,304,0,5,Potential,7
51876.0,Graduation,Married,0,2,2,8,1,310,0,1,Potential,7
45837.0,Graduation,Married,2,6,2,5,5,373,0,7,Potential,7
85696.0,PhD,Divorced,0,4,6,9,1,1313,1,1,Loyal,10
85696.0,PhD,Divorced,0,4,6,9,1,1313,1,1,Loyal,10
59432.0,Master,Divorced,1,5,3,11,3,663,0,5,Potential,9
43185.0,Graduation,Divorced,1,9,3,6,2,637,0,8,Potential,9
60631.0,PhD,Married,2,9,2,8,5,661,0,7,Potential,9
20559.0,Master,Married,1,2,0,3,2,53,0,8,At Risk,4
50898.0,Master,Together,2,6,2,12,13,859,0,5,Loyal,10
73807.0,Graduation,Married,1,5,5,11,2,849,0,2,Loyal,10
14661.0,Master,Together,0,1,0,3,1,26,0,6,At Risk,3
36807.0,Graduation,Together,2,1,0,2,1,16,0,6,At Risk,3
46772.0,2n Cycle,Together,1,11,8,5,6,1048,0,8,Loyal,10
81574.0,PhD,Together,0,4,5,8,1,1798,0,1,Loyal,10
30772.0,Graduation,Married,2,1,0,2,1,20,0,6,At Risk,3
46377.0,PhD,Married,1,2,1,3,1,90,0,4,At Risk,5
78128.0,PhD,Married,1,8,4,6,2,1264,0,3,Loyal,10
83443.0,PhD,Together,0,6,10,5,1,1497,0,2,Loyal,11
50523.0,2n Cycle,Together,2,2,0,4,2,91,0,6,At Risk,5
47009.0,Graduation,Together,1,3,2,8,4,448,0,4,Potential,7
37054.0,Master,Married,2,1,0,3,2,25,0,7,At Risk,3
32011.0,PhD,Married,1,2,1,4,3,122,0,7,At Risk,5
82122.0,2n Cycle,Together,0,3,9,13,1,1382,0,1,Loyal,11
70300.0,Graduation,Divorced,1,5,5,13,3,1596,0,8,Loyal,11
21024.0,Master,Together,0,2,0,4,1,84,0,7,At Risk,5
34916.0,Graduation,Together,2,5,1,3,4,231,0,9,Potential,7
27943.0,Graduation,Together,2,2,0,3,3,37,0,8,At Risk,4
39791.0,Master,Married,1,3,1,4,2,174,0,7,At Risk,5
62745.0,PhD,Married,1,7,8,11,3,1117,0,5,Loyal,10
18589.0,Graduation,Single,0,2,1,3,2,75,0,7,At Risk,5
85606.0,Graduation,Together,1,6,7,9,2,1956,0,3,Loyal,11
26997.0,Basic,Married,0,4,2,5,2,434,0,7,Potential,7
82332.0,Graduation,Single,0,5,3,12,1,2006,1,2,Loyal,11
38853.0,PhD,Married,2,2,0,3,2,45,0,7,At Risk,4
27071.0,Master,Divorced,1,2,0,3,2,35,0,6,At Risk,4
90933.0,PhD,Single,0,4,6,4,1,1685,0,1,Potential,9
65814.0,PhD,Together,1,8,2,10,3,747,0,5,Loyal,10
74250.0,PhD,Together,0,2,11,4,1,1158,0,1,Potential,9
33181.0,Master,Married,1,1,0,2,1,16,0,6,At Risk,3
45006.0,Master,Widow,0,3,1,7,1,266,0,3,Potential,7
42315.0,Master,Together,1,1,4,4,3,270,0,3,Potential,7
48699.0,PhD,Married,2,1,0,3,1,40,0,5,At Risk,3
59111.0,Graduation,Married,0,11,1,8,1,869,0,7,Loyal,10
48726.0,Graduation,Married,1,3,2,4,3,242,0,6,Potential,7
37244.0,Graduation,Divorced,2,1,1,2,1,55,0,7,At Risk,4
74854.0,Graduation,Together,3,2,5,5,7,1562,0,5,Potential,9
60896.0,PhD,Married,1,9,10,4,3,1701,1,6,Loyal,11
67546.0,PhD,Married,0,4,10,5,1,2126,0,3,Loyal,10
67546.0,PhD,Married,0,4,10,5,1,2126,0,3,Loyal,10
46923.0,Graduation,Single,1,5,1,7,3,369,0,7,Potential,7
38988.0,Graduation,Married,3,5,1,6,7,348,0,8,Potential,7
49118.0,2n Cycle,Divorced,0,9,7,10,2,1229,1,7,Loyal,11
27683.0,PhD,Together,1,6,2,4,4,351,0,8,Potential,7
39190.0,PhD,Single,1,2,1,4,2,133,0,5,At Risk,5
56981.0,Graduation,Divorced,0,2,3,13,1,1241,0,6,Loyal,10
23228.0,Graduation,Married,1,3,0,4,4,121,0,8,At Risk,5
90000.0,Graduation,Married,0,4,8,5,1,1479,0,1,Loyal,10
55707.0,PhD,Married,1,3,2,9,2,428,0,3,Potential,7
9255.0,Graduation,Single,1,1,1,2,1,22,0,8,At Risk,3
42997.0,PhD,Single,2,1,0,2,1,15,0,7,At Risk,3
71232.0,Graduation,Together,1,11,2,10,2,917,0,7,Loyal,10
57744.0,PhD,Married,1,9,1,4,2,411,0,8,Potential,7
33585.0,Master,Married,1,2,0,4,1,122,0,4,At Risk,5
46891.0,2n Cycle,Married,1,2,1,4,1,183,0,4,At Risk,5
46891.0,2n Cycle,Married,1,2,1,4,1,183,0,4,At Risk,5
50387.0,Graduation,Married,2,6,2,8,3,525,0,5,Potential,8
76653.0,Graduation,Together,0,4,7,11,1,2279,0,2,Loyal,11
76542.0,PhD,Together,0,4,8,10,1,1483,0,2,Loyal,11
76995.0,Master,Married,1,11,4,9,2,1782,0,5,Loyal,11
38415.0,Graduation,Married,2,1,0,3,2,44,0,7,At Risk,3
22304.0,Graduation,Divorced,0,1,0,2,1,18,0,8,At Risk,3
75127.0,Graduation,Single,0,2,11,5,1,833,0,1,Potential,9
75127.0,Graduation,Single,0,2,11,5,1,833,0,1,Potential,9
39722.0,Graduation,Married,1,2,0,3,2,47,0,5,At Risk,4
7144.0,PhD,Single,2,23,1,1,0,416,0,0,Potential,9
39771.0,Graduation,Together,1,2,0,3,1,50,0,4,At Risk,4
42618.0,Master,Divorced,1,5,0,4,2,192,0,8,At Risk,6
51518.0,PhD,Together,1,3,2,10,2,449,0,3,Potential,8
74716.0,Graduation,Married,1,7,3,5,2,860,0,4,Potential,9
33955.0,Graduation,Single,1,5,1,5,4,270,0,8,Potential,7
45736.0,Master,Married,1,7,1,6,5,437,0,7,Potential,7
31632.0,Graduation,Single,0,2,1,2,1,95,0,7,At Risk,5
60093.0,Graduation,Married,1,7,2,10,2,735,0,6,Potential,9
30822.0,Graduation,Single,1,1,0,3,1,51,0,7,At Risk,3
41728.0,Graduation,Together,1,2,0,2,1,55,0,10,At Risk,4
80739.0,Master,Married,0,3,11,9,1,1633,0,1,Loyal,11
49767.0,Graduation,Single,0,5,4,8,1,692,0,4,Potential,9
34445.0,Basic,Married,0,11,2,8,6,839,0,9,Loyal,10
67046.0,Graduation,Widow,1,4,5,4,2,993,0,2,Potential,8
73538.0,Graduation,Married,1,10,4,9,3,1658,0,7,Loyal,11
80398.0,Graduation,Married,0,5,8,12,1,1597,0,3,Loyal,11
52973.0,Master,Married,1,9,6,9,7,1152,0,8,Loyal,10
38998.0,Graduation,Married,2,2,0,3,3,54,0,8,At Risk,4
38998.0,Graduation,Married,2,2,0,3,3,54,0,8,At Risk,4
26490.0,2n Cycle,Together,0,3,1,5,2,210,0,6,Potential,7
26490.0,2n Cycle,Together,0,3,1,5,2,210,0,6,Potential,7
23331.0,2n Cycle,Married,1,3,0,3,2,103,0,8,At Risk,5
60544.0,Graduation,Married,2,5,1,5,4,289,0,6,Potential,7
60544.0,Graduation,Married,2,5,1,5,4,289,0,6,Potential,7
49269.0,PhD,Together,1,7,3,12,3,890,0,7,Loyal,10
27203.0,Graduation,Together,2,1,1,2,2,64,0,8,At Risk,4
45204.0,2n Cycle,Together,1,1,1,4,1,114,0,3,At Risk,5
67023.0,Graduation,Married,0,3,7,13,1,906,0,2,Loyal,10
77583.0,Graduation,Married,0,4,5,9,1,1149,0,2,Potential,9
76630.0,Graduation,Married,0,3,10,11,1,1003,0,1,Loyal,10
47353.0,Master,Married,1,2,2,6,3,225,0,5,Potential,7
48920.0,Graduation,Married,2,6,2,5,3,347,0,7,Potential,7
67472.0,PhD,Married,1,4,2,7,2,414,0,3,Potential,7
64100.0,Master,Married,1,8,3,6,1,546,0,7,Potential,8
38872.0,Graduation,Married,1,3,0,3,2,91,0,8,At Risk,5
72217.0,Master,Single,0,3,10,8,1,1573,0,2,Loyal,11
15038.0,Basic,Single,1,2,1,2,2,80,0,9,At Risk,5
13624.0,Graduation,Married,1,2,0,3,2,36,0,6,At Risk,4
42554.0,Graduation,Together,2,2,0,3,2,41,0,4,At Risk,4
71952.0,Graduation,Married,1,8,4,8,2,1443,0,4,Loyal,11
71952.0,Graduation,Married,1,8,4,8,2,1443,0,4,Loyal,11
78041.0,2n Cycle,Married,0,4,4,9,1,1319,0,2,Loyal,10
63972.0,Master,Single,1,5,4,10,4,1269,0,4,Loyal,10
52852.0,Graduation,Married,1,10,7,5,4,879,0,8,Loyal,10
62010.0,PhD,Married,1,6,2,7,4,530,0,5,Potential,8
83151.0,Master,Together,0,5,9,4,1,747,0,3,Potential,9
77870.0,Graduation,Married,1,5,5,5,3,1815,1,8,Loyal,10
46931.0,Graduation,Together,3,1,1,3,2,78,0,3,At Risk,5
85072.0,Graduation,Single,0,3,4,10,1,1423,0,0,Loyal,10
73395.0,Master,Married,0,4,4,6,1,397,0,2,Potential,7
62307.0,Graduation,Single,1,4,0,4,1,160,0,5,At Risk,5
58293.0,PhD,Married,1,5,3,6,5,422,0,5,Potential,7
47889.0,Graduation,Together,1,2,0,3,1,67,0,5,At Risk,5
24594.0,Basic,Together,1,1,0,3,1,29,0,5,At Risk,3
24594.0,Basic,Together,1,1,0,3,1,29,0,5,At Risk,3
69882.0,Master,Single,0,3,7,9,1,1478,0,1,Loyal,10
24221.0,Graduation,Together,0,1,1,3,1,55,0,4,At Risk,5
22327.0,Graduation,Single,1,1,0,3,1,24,0,5,At Risk,3
61923.0,Master,Married,2,2,1,4,1,126,0,3,At Risk,5
35791.0,Master,Single,3,1,0,3,2,35,0,8,At Risk,3
35791.0,Master,Single,3,1,0,3,2,35,0,8,At Risk,3
91172.0,Master,Single,0,4,3,7,0,1092,1,3,Potential,8
35441.0,Graduation,Married,2,1,0,3,2,39,0,8,At Risk,3
19656.0,Graduation,Together,1,2,1,3,3,84,0,7,At Risk,5
7500.0,Graduation,Married,0,0,0,3,1,15,0,6,At Risk,3
71626.0,Graduation,Married,0,5,5,8,1,1305,0,3,Loyal,10
75330.0,Graduation,Married,2,10,3,12,4,1109,0,6,Loyal,10
34529.0,Master,Married,1,2,2,3,2,162,0,7,At Risk,5
48789.0,Graduation,Single,0,6,4,7,1,680,0,6,Potential,9
34487.0,PhD,Divorced,2,3,0,3,3,103,0,9,At Risk,5
35688.0,2n Cycle,Married,3,4,1,4,7,211,0,8,Potential,7
35688.0,2n Cycle,Married,3,4,1,4,7,211,0,8,Potential,7
53700.0,Graduation,Single,1,5,5,8,4,694,0,5,Potential,9
73454.0,Master,Single,0,2,4,6,1,1651,0,5,Potential,9
71113.0,Graduation,Married,1,6,7,9,4,835,0,4,Loyal,10
,Graduation,Single,1,6,1,5,3,450,0,7,Potential,7
31535.0,Master,Married,1,1,1,2,1,51,0,7,At Risk,3
80812.0,Graduation,Together,0,4,8,5,1,1677,0,2,Loyal,10
40479.0,Graduation,Together,1,0,0,3,1,15,0,4,At Risk,3
29440.0,Graduation,Married,2,1,0,4,2,56,0,7,At Risk,5
38508.0,Graduation,Married,1,7,2,5,6,443,0,8,Potential,7
69520.0,Graduation,Married,0,9,6,5,1,1455,0,5,Loyal,11
18701.0,Graduation,Single,2,2,0,4,4,44,0,5,At Risk,4
18701.0,Graduation,Single,2,2,0,4,4,44,0,5,At Risk,4
69901.0,Graduation,Divorced,1,7,3,10,3,882,0,5,Loyal,10
47703.0,Graduation,Married,1,6,3,8,4,655,0,5,Potential,9
86037.0,Graduation,Single,0,6,7,11,1,730,1,3,Loyal,10
71847.0,Graduation,Divorced,0,6,7,9,0,1192,0,3,Loyal,11
42033.0,2n Cycle,Together,2,1,0,2,1,25,0,7,At Risk,3
51983.0,Graduation,Divorced,1,9,2,10,3,793,0,7,Loyal,10
68655.0,Graduation,Single,0,4,5,11,1,1538,0,3,Loyal,11
68655.0,Graduation,Single,0,4,5,11,1,1538,0,3,Loyal,11
38285.0,Graduation,Together,3,0,0,3,1,10,0,2,At Risk,3
79419.0,Master,Together,0,4,6,4,1,1631,0,2,Potential,9
57338.0,Graduation,Single,1,4,1,5,2,237,0,5,Potential,7
42523.0,Graduation,Married,0,1,1,4,1,125,0,2,At Risk,5
42523.0,Graduation,Married,0,1,1,4,1,125,0,2,At Risk,5
31761.0,Graduation,Married,1,3,0,4,2,98,0,5,At Risk,5
65747.0,Graduation,Married,1,8,1,6,4,460,0,6,Potential,8
17144.0,Master,Together,2,3,0,4,5,47,0,7,At Risk,4
17144.0,Master,Together,2,3,0,4,5,47,0,7,At Risk,4
,Graduation,Single,3,2,1,4,3,124,0,6,At Risk,5
84618.0,PhD,Married,0,6,9,10,1,1672,0,2,Loyal,11
84618.0,PhD,Married,0,6,9,10,1,1672,0,2,Loyal,11
66375.0,PhD,Together,1,2,4,5,3,948,0,7,Potential,8
42213.0,Graduation,Together,1,5,1,7,2,363,0,7,Potential,7
,Graduation,Married,1,6,5,7,1,725,0,4,Potential,9
51141.0,PhD,Single,0,3,1,4,1,157,0,5,At Risk,5
15072.0,Graduation,Married,2,3,1,3,4,53,0,5,At Risk,4
7500.0,2n Cycle,Married,1,2,0,3,2,36,0,8,At Risk,4
17117.0,2n Cycle,Together,1,3,1,3,4,128,0,9,At Risk,5
59754.0,Graduation,Married,1,5,2,6,3,475,1,5,Potential,7
65569.0,Master,Married,1,6,5,10,2,859,0,3,Loyal,10
28457.0,2n Cycle,Widow,0,4,1,4,1,205,0,8,Potential,7
86857.0,PhD,Single,0,5,6,10,1,2114,1,2,Loyal,11
86857.0,PhD,Single,0,5,6,10,1,2114,1,2,Loyal,11
68142.0,Graduation,Together,1,10,4,7,3,1459,0,6,Loyal,11
48794.0,Graduation,Together,2,1,0,3,1,54,0,4,At Risk,3
63404.0,Graduation,Together,2,6,3,4,2,902,0,4,Potential,8
49669.0,2n Cycle,Together,1,5,1,6,2,326,0,6,Potential,7
55761.0,Graduation,Together,1,4,1,3,2,184,0,6,At Risk,5
78331.0,Graduation,Divorced,1,10,6,7,2,1638,0,4,Loyal,11
37971.0,Graduation,Married,1,1,0,3,1,30,0,8,At Risk,3
30368.0,Graduation,Married,1,2,0,3,2,52,0,8,At Risk,4
34043.0,PhD,Together,1,2,0,2,1,49,0,9,At Risk,3
54111.0,PhD,Widow,1,5,2,6,2,388,0,5,Potential,7
69932.0,Graduation,Divorced,1,7,6,11,2,1049,0,4,Loyal,10
39665.0,PhD,Together,1,4,2,3,3,216,0,7,Potential,7
93404.0,Graduation,Married,3,3,4,7,3,1616,0,5,Potential,9
38680.0,Graduation,Married,1,2,0,3,1,79,0,7,At Risk,5
24570.0,Graduation,Married,1,4,0,4,3,193,0,9,At Risk,5
77766.0,PhD,Married,1,11,10,11,2,1529,1,6,Loyal,11
77766.0,PhD,Married,1,11,10,11,2,1529,1,6,Loyal,11
64961.0,Graduation,Together,1,6,4,4,2,1009,0,3,Potential,8
23748.0,Master,Divorced,1,2,1,3,3,76,0,8,At Risk,5
45989.0,Graduation,Single,1,3,2,7,4,322,0,3,Potential,7
23331.0,2n Cycle,Single,1,5,1,5,6,269,0,9,Potential,7
70421.0,PhD,Married,1,10,3,7,3,767,0,6,Loyal,10
23091.0,PhD,Single,2,2,1,3,4,48,0,7,At Risk,4
24683.0,2n Cycle,Married,1,2,0,4,2,41,0,5,At Risk,4
157243.0,PhD,Married,1,0,22,0,15,1608,0,0,Loyal,11
54222.0,PhD,Married,1,3,3,5,1,264,0,3,Potential,7
73455.0,Graduation,Widow,0,6,5,10,1,2088,0,3,Loyal,11
84906.0,Graduation,Together,0,5,6,12,1,1631,0,2,Loyal,11
84906.0,Graduation,Together,0,5,6,12,1,1631,0,2,Loyal,11
47025.0,2n Cycle,Married,1,11,1,6,5,635,0,9,Potential,8
44529.0,Graduation,Married,1,6,2,11,6,691,0,5,Potential,9
31560.0,PhD,Single,1,2,1,3,2,94,0,8,At Risk,5
90687.0,PhD,Divorced,0,6,2,8,1,1779,1,2,Loyal,10
66973.0,PhD,Together,0,8,7,12,1,1282,0,3,Loyal,11
41154.0,Graduation,Together,1,1,0,4,1,69,0,5,At Risk,5
64590.0,Graduation,Married,0,9,4,10,1,1338,0,6,Loyal,11
50611.0,PhD,Divorced,1,4,5,7,6,493,1,6,Potential,8
50611.0,PhD,Divorced,1,4,5,7,6,493,0,6,Potential,8
83273.0,Graduation,Single,3,4,6,9,10,1392,0,7,Loyal,10
81702.0,Graduation,Divorced,0,7,7,12,1,1633,0,3,Loyal,11
24401.0,Master,Together,0,6,1,6,3,467,0,8,Potential,7
42557.0,Graduation,Married,1,6,1,4,4,270,0,8,Potential,7
7500.0,2n Cycle,Together,1,2,1,3,4,100,0,9,At Risk,5
78416.0,Graduation,Together,1,7,7,10,2,1179,0,3,Loyal,11
44794.0,Graduation,Married,1,2,0,3,1,65,0,6,At Risk,5
44794.0,Graduation,Married,1,2,0,3,1,65,0,6,At Risk,5
69719.0,Graduation,Single,0,2,3,5,1,801,0,1,Potential,8
62568.0,Graduation,Together,1,5,3,5,3,953,0,4,Potential,8
42231.0,Graduation,Married,2,1,0,3,1,37,0,5,At Risk,3
20130.0,2n Cycle,Married,0,1,0,3,1,34,0,8,At Risk,3
20130.0,2n Cycle,Married,0,1,0,3,1,34,0,8,At Risk,3
42429.0,Graduation,Widow,1,1,1,3,2,67,0,5,At Risk,5
42429.0,Graduation,Widow,1,1,1,3,2,67,0,5,At Risk,5
36640.0,2n Cycle,Divorced,1,2,1,2,1,65,0,5,At Risk,5
78901.0,Graduation,Divorced,1,9,3,5,3,734,0,4,Potential,9
66476.0,PhD,Divorced,1,5,2,11,2,689,0,4,Potential,9
31056.0,2n Cycle,Married,1,1,0,3,1,55,0,8,At Risk,4
46310.0,Graduation,Divorced,1,6,1,5,2,309,0,8,Potential,7
65819.0,Graduation,Married,0,5,4,10,1,1383,0,3,Loyal,10
94871.0,PhD,Married,2,8,5,4,1,1078,1,7,Potential,9
